,masterid,SiteYear,MeanSurvival,CtrlAdjSurvival,csci,ASCI.hybrid,PyrethroidSum,huc,smcshed,smc_lu,latitude,longitude,probabilistic
4269,901S04409,901S04409_2011,NA,NA,0.94997187,NA,0,901,San Juan,Open,33.60347,-117.45314,TRUE
4270,901S04565,901S04565_2011,NA,NA,1.14206202,NA,NA,901,San Juan,Open,33.5316,-117.41415,TRUE
4271,901S04565,901S04565_2011,NA,NA,1.14206202,NA,NA,901,San Juan,Open,33.5316,-117.41415,TRUE
4272,901S06030,901S06030_2009,NA,NA,0.39525352,NA,NA,901,San Juan,Urban,33.50267,-117.64794,TRUE
4273,901S06030,901S06030_2009,NA,NA,0.39525352,NA,NA,901,San Juan,Urban,33.50267,-117.64794,TRUE
4274,901S06798,901S06798_2011,NA,NA,0.61406638,NA,0.000604,901,San Juan,Open,33.53154,-117.74144,TRUE
4275,901S06798,901S06798_2011,NA,NA,0.61406638,NA,0.000604,901,San Juan,Open,33.53154,-117.74144,TRUE
4276,901S06851,901S06851_2011,NA,NA,0.69186994,NA,0.00162,901,San Juan,Urban,33.55052,-117.67542,TRUE
4277,901S06851,901S06851_2011,NA,NA,0.69186994,NA,0.00162,901,San Juan,Urban,33.55052,-117.67542,TRUE
4278,901S06969,901S06969_2012,NA,NA,0.8068595,NA,NA,901,San Juan,Open,33.55334,-117.39579,TRUE
4279,901S06969,901S06969_2012,NA,NA,0.8068595,NA,NA,901,San Juan,Open,33.55334,-117.39579,TRUE
4280,901S11685,901S11685_2012,NA,NA,0.62029393,NA,0.0863,901,San Juan,Urban,33.5099,-117.6348,TRUE
4281,901S11685,901S11685_2012,NA,NA,0.62029393,NA,0.0863,901,San Juan,Urban,33.50987,-117.63482,TRUE
4282,901S12942,901S12942_2012,NA,NA,0.56936939,NA,0.000734,901,San Juan,Urban,33.47793,-117.67848,TRUE
4283,901S12942,901S12942_2012,NA,NA,0.56936939,NA,0.000734,901,San Juan,Urban,33.4779,-117.6785,TRUE
4284,901S39498,901S39498_2010,NA,NA,0.5317078,NA,0.00612,901,San Juan,Urban,33.49038,-117.66532,TRUE
4285,901S39498,901S39498_2010,NA,NA,0.5317078,NA,0.00612,901,San Juan,Urban,33.49038,-117.66532,TRUE
4286,901S45253,901S45253_2010,NA,NA,0.59599383,NA,0.01022,901,San Juan,Urban,33.51442,-117.62613,TRUE
4287,901S45253,901S45253_2010,NA,NA,0.59599383,NA,0.01022,901,San Juan,Urban,33.51442,-117.62613,TRUE
4314,902M18864,902M18864_2015,NA,NA,1.08087775,NA,NA,902,Northern San Diego,Agricultural,33.49207,-117.24653,TRUE
4315,902M18865,902M18865_2016,NA,NA,0.95978318,0.54238588,NA,902,Northern San Diego,Agricultural,33.46728,-117.23022,TRUE
4316,902M18893,902M18893_2017,NA,NA,0.86762302,0.83686416,NA,902,Northern San Diego,Open,33.45304,-117.17403,TRUE
4317,902M18901,902M18901_2018,NA,NA,0.94838742,NA,NA,902,Northern San Diego,Agricultural,33.49624,-117.20413,TRUE
4318,902M18909,902M18909_2019,92,95.83333333,NA,0.88032675,0.0057,902,Northern San Diego,SMC_out,33.46607,-117.19794,TRUE
4319,902M20161,902M20161_2015,NA,NA,0.45826737,NA,NA,902,Northern San Diego,Urban,33.4187,-117.14103,TRUE
4320,902M20173,902M20173_2016,NA,NA,0.42039162,0.44945379,NA,902,Northern San Diego,Urban,33.40528,-117.18096,TRUE
4334,902S00117,902S00117_2010,NA,NA,0.7257511,NA,NA,902,Northern San Diego,Open,33.34095,-117.33193,TRUE
4335,902S00117,902S00117_2010,NA,NA,0.7257511,NA,NA,902,Northern San Diego,Open,33.34095,-117.33193,TRUE
4336,902S00565,902S00565_2009,NA,NA,0.82834127,NA,NA,902,Northern San Diego,Open,33.41031,-117.23903,TRUE
4337,902S00565,902S00565_2009,NA,NA,0.82834127,NA,NA,902,Northern San Diego,Open,33.41031,-117.23903,TRUE
4338,902S01097,902S01097_2015,NA,NA,0.97579845,NA,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4339,902S01097,902S01097_2015,NA,NA,0.97579845,NA,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4340,902S01097,902S01097_2016,NA,NA,0.97473948,0.70660754,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4341,902S01097,902S01097_2016,NA,NA,0.97473948,0.70660754,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4342,902S01097,902S01097_2017,NA,NA,0.90303868,0.72773996,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4343,902S01097,902S01097_2017,NA,NA,0.90303868,0.72773996,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4344,902S01097,902S01097_2019,NA,NA,NA,0.66411058,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4345,902S01097,902S01097_2019,NA,NA,NA,0.66411058,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4346,902S01097,902S01097_2009,NA,NA,1.05025676,NA,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4347,902S01097,902S01097_2009,NA,NA,1.05025676,NA,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4348,902S01097,902S01097_2018,NA,NA,0.94778917,NA,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4349,902S01097,902S01097_2018,NA,NA,0.94778917,NA,NA,902,Northern San Diego,Agricultural,33.48724,-117.25537,TRUE
4350,902S02293,902S02293_2010,NA,NA,0.89389153,NA,NA,902,Northern San Diego,Open,33.42339,-117.20466,TRUE
4351,902S02293,902S02293_2010,NA,NA,0.89389153,NA,NA,902,Northern San Diego,Open,33.42339,-117.20466,TRUE
4352,902S02357,902S02357_2010,NA,NA,0.83151916,NA,NA,902,Northern San Diego,Open,33.40568,-117.24977,TRUE
4353,902S02357,902S02357_2010,NA,NA,0.83151916,NA,NA,902,Northern San Diego,Open,33.40568,-117.24977,TRUE
4354,902S05173,902S05173_2011,NA,NA,0.79020909,NA,NA,902,Northern San Diego,Open,33.3971,-117.28364,TRUE
4355,902S05173,902S05173_2011,NA,NA,0.79020909,NA,NA,902,Northern San Diego,Open,33.3971,-117.28364,TRUE
4365,902SMROB8,902SMROB8_2005,NA,NA,0.78941317,NA,NA,902,Northern San Diego,Open,33.38831,-117.3258,TRUE
4368,902SMROB8,902SMROB8_2008,NA,NA,0.70631328,NA,NA,902,Northern San Diego,Open,33.38831,-117.3258,TRUE
4371,902SMROB8,902SMROB8_2004,NA,NA,0.7568321,NA,NA,902,Northern San Diego,Open,33.38831,-117.3258,TRUE
4374,902SMROB8,902SMROB8_2001,NA,NA,0.78905905,NA,NA,902,Northern San Diego,Open,33.38831,-117.3258,TRUE
4394,902WE0888,902WE0888_2001,NA,NA,1.04246584,NA,NA,902,Northern San Diego,Agricultural,33.45407,-117.30182,TRUE
4395,902WE0888,902WE0888_2017,NA,NA,0.96125933,0.73748474,NA,902,Northern San Diego,Agricultural,33.45407,-117.30182,TRUE
4396,902WE0888,902WE0888_2018,NA,NA,0.88144408,NA,NA,902,Northern San Diego,Agricultural,33.45407,-117.30182,TRUE
4397,902WE0888,902WE0888_2019,NA,NA,0.87890358,NA,NA,902,Northern San Diego,Agricultural,33.45407,-117.30182,TRUE
4398,902WE0888,902WE0888_2016,NA,NA,1.13711468,0.91668201,NA,902,Northern San Diego,Agricultural,33.45407,-117.30182,TRUE
4399,902WE0888,902WE0888_2015,NA,NA,0.83163158,NA,NA,902,Northern San Diego,Agricultural,33.45407,-117.30182,TRUE
4418,903M20124,903M20124_2015,NA,NA,0.94697563,NA,NA,903,Northern San Diego,Agricultural,33.29947,-117.08415,TRUE
4419,903M20153,903M20153_2015,NA,NA,0.94836156,NA,NA,903,Northern San Diego,Agricultural,33.31876,-117.10161,TRUE
4420,903M20165,903M20165_2016,NA,NA,0.56773089,0.61447661,NA,903,Northern San Diego,Agricultural,33.2747,-117.18089,TRUE
4421,903M20166,903M20166_2016,NA,NA,0.58084235,0.76341589,NA,903,Northern San Diego,SMC_out,33.24022,-117.23564,TRUE
4422,903M20177,903M20177_2017,NA,NA,NA,0.77753878,NA,903,Northern San Diego,SMC_out,33.39672,-117.11527,TRUE
4423,903M20208,903M20208_2017,NA,NA,NA,0.58657817,0,903,Northern San Diego,SMC_out,33.32691,-117.12282,TRUE
4424,903M20213,903M20213_2017,NA,NA,NA,0.70562444,NA,903,Northern San Diego,Agricultural,33.30566,-117.13364,TRUE
4425,903M20214,903M20214_2018,NA,NA,0.5565705,NA,0.01881,903,Northern San Diego,Urban,33.21936,-117.35881,TRUE
4426,903M20230,903M20230_2018,NA,NA,0.60212715,NA,0,903,Northern San Diego,Urban,33.23967,-117.31776,TRUE
4427,903M20280,903M20280_2019,98,98,NA,NA,0.00106,903,Northern San Diego,Urban,33.29662,-117.21939,TRUE
4438,903S02145,903S02145_2011,NA,NA,1.01925597,0.7205825,0,903,Northern San Diego,Agricultural,33.26934,-117.03146,TRUE
4439,903S02145,903S02145_2011,NA,NA,1.01925597,0.7205825,0,903,Northern San Diego,Agricultural,33.269344,-117.031468,TRUE
4440,903S06113,903S06113_2012,NA,NA,0.9283391,NA,0,903,Northern San Diego,Open,33.26451,-116.81307,TRUE
4441,903S06113,903S06113_2012,NA,NA,0.9283391,NA,0,903,Northern San Diego,Open,33.2645,-116.8131,TRUE
4474,903WE0798,903WE0798_2005,NA,NA,0.72016238,NA,NA,903,Northern San Diego,Open,33.33669,-116.82848,TRUE
4475,903WE0798,903WE0798_2009,NA,NA,0.90717298,NA,NA,903,Northern San Diego,Open,33.33669,-116.82848,TRUE
4476,903WE0798,903WE0798_2015,NA,NA,1.00075827,NA,NA,903,Northern San Diego,Open,33.33669,-116.82848,TRUE
4477,903WE0798,903WE0798_2016,NA,NA,0.89300943,NA,NA,903,Northern San Diego,Open,33.33669,-116.82848,TRUE
4478,903WE0798,903WE0798_2001,NA,NA,1.13314965,NA,NA,903,Northern San Diego,Open,33.33669,-116.82848,TRUE
4479,903WE0900,903WE0900_2015,NA,NA,0.9421545,NA,NA,903,Northern San Diego,Open,33.33052,-116.81511,TRUE
4480,903WE0900,903WE0900_2016,NA,NA,1.03004025,NA,NA,903,Northern San Diego,Open,33.33052,-116.81511,TRUE
4481,903WE0900,903WE0900_2002,NA,NA,0.64311207,NA,NA,903,Northern San Diego,Open,33.33052,-116.81511,TRUE
4511,904CBSAM5,904CBSAM5_1999,NA,NA,0.72563628,NA,NA,904,Central San Diego,Urban,33.09086,-117.2447,TRUE
4512,904CBSAM5,904CBSAM5_1999,NA,NA,0.72563628,NA,NA,904,Central San Diego,Urban,33.09086,-117.2447,TRUE
4514,904CBSAM5,904CBSAM5_2000,NA,NA,0.79603038,NA,NA,904,Central San Diego,Urban,33.09086,-117.2447,TRUE
4515,904CBSAM5,904CBSAM5_2000,NA,NA,0.79603038,NA,NA,904,Central San Diego,Urban,33.09086,-117.2447,TRUE
4517,904CBSAM5,904CBSAM5_2010,NA,NA,0.83648684,NA,0.0136,904,Central San Diego,Urban,33.09086,-117.2447,TRUE
4518,904CBSAM5,904CBSAM5_2010,NA,NA,0.83648684,NA,0.0136,904,Central San Diego,Urban,33.09086,-117.2447,TRUE
4525,904M21713,904M21713_2015,NA,NA,0.50782231,NA,NA,904,Central San Diego,Urban,33.11944,-117.09511,TRUE
4526,904M21720,904M21720_2015,NA,NA,0.75903649,NA,NA,904,Central San Diego,Urban,33.15678,-117.28243,TRUE
4527,904M21729,904M21729_2016,NA,NA,0.81445632,0.7457856,NA,904,Central San Diego,Agricultural,33.09835,-117.13358,TRUE
4528,904M21764,904M21764_2018,NA,NA,0.56131802,NA,NA,904,Central San Diego,Urban,33.2075,-117.28072,TRUE
4529,904PS0034,904PS0034_2008,NA,NA,0.52268161,NA,NA,904,Central San Diego,Urban,33.06756,-117.26276,TRUE
4530,904S00537,904S00537_2009,NA,NA,0.45904266,NA,NA,904,Central San Diego,Urban,33.05031,-117.22428,TRUE
4531,904S00537,904S00537_2009,NA,NA,0.45904266,NA,NA,904,Central San Diego,Urban,33.05031,-117.22428,TRUE
4532,904S01814,904S01814_2010,NA,NA,0.46666952,0.86402935,0,904,Central San Diego,Urban,33.02292,-117.2273,TRUE
4533,904S01814,904S01814_2010,NA,NA,0.46666952,0.86402935,0,904,Central San Diego,Urban,33.02298,-117.2254,TRUE
4534,904S02201,904S02201_2010,NA,NA,0.39045016,NA,0.0399,904,Central San Diego,Urban,33.17979,-117.33735,TRUE
4535,904S02201,904S02201_2010,NA,NA,0.39045016,NA,0.0399,904,Central San Diego,Urban,33.17979,-117.33735,TRUE
4536,904S08089,904S08089_2010,NA,NA,0.83858821,NA,0,904,Central San Diego,Agricultural,33.08899,-117.13748,TRUE
4537,904S08089,904S08089_2010,NA,NA,0.83858821,NA,0,904,Central San Diego,Agricultural,33.08899,-117.13748,TRUE
4538,904S12185,904S12185_2011,NA,NA,0.77541234,NA,0.00684,904,Central San Diego,Agricultural,33.09918,-117.13013,TRUE
4539,904S12185,904S12185_2011,NA,NA,0.77541234,NA,0.00684,904,Central San Diego,Agricultural,33.09918,-117.13013,TRUE
4540,904WE1125,904WE1125_2002,NA,NA,0.7813264,NA,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4541,904WE1125,904WE1125_2002,NA,NA,0.7813264,NA,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4542,904WE1125,904WE1125_2016,NA,NA,0.84907526,0.76143201,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4543,904WE1125,904WE1125_2016,NA,NA,0.84907526,0.76143201,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4544,904WE1125,904WE1125_2017,NA,NA,0.81327898,0.32466247,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4545,904WE1125,904WE1125_2017,NA,NA,0.81327898,0.32466247,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4546,904WE1125,904WE1125_2018,NA,NA,0.87281449,NA,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4547,904WE1125,904WE1125_2018,NA,NA,0.87281449,NA,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4548,904WE1125,904WE1125_2015,NA,NA,0.76659392,NA,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4549,904WE1125,904WE1125_2015,NA,NA,0.76659392,NA,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4550,904WE1125,904WE1125_2019,NA,NA,0.93393584,NA,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4551,904WE1125,904WE1125_2019,NA,NA,0.93393584,NA,NA,904,Central San Diego,Agricultural,33.09896,-117.12876,TRUE
4552,904WE1131,904WE1131_2002,NA,NA,0.64812182,NA,NA,904,Central San Diego,Open,33.0682,-117.16872,TRUE
4560,905CE0512,905CE0512_2004,NA,NA,1.08427616,NA,NA,905,Central San Diego,Open,33.11137,-116.74386,TRUE
4577,905M21721,905M21721_2015,NA,NA,0.67998428,1.05442146,NA,905,Central San Diego,Urban,33.00843,-117.16525,TRUE
4578,905M21725,905M21725_2016,NA,NA,NA,0.82189495,NA,905,Central San Diego,Urban,33.01795,-117.17811,TRUE
4579,905M21737,905M21737_2016,NA,NA,0.67974723,0.7076016,NA,905,Central San Diego,Agricultural,33.00405,-117.15264,TRUE
4580,905M21756,905M21756_2017,NA,NA,0.70661209,0.48330481,NA,905,Central San Diego,Urban,33.05619,-117.04124,TRUE
4581,905PS0026,905PS0026_2008,NA,NA,1.0933037,NA,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4582,905PS0026,905PS0026_2008,NA,NA,1.0933037,NA,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4583,905PS0026,905PS0026_2016,NA,NA,0.74920958,0.80186834,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4584,905PS0026,905PS0026_2016,NA,NA,0.74920958,0.80186834,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4585,905PS0026,905PS0026_2017,NA,NA,0.97090279,0.55496007,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4586,905PS0026,905PS0026_2017,NA,NA,0.97090279,0.55496007,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4587,905PS0026,905PS0026_2019,NA,NA,0.96085167,0.65234424,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4588,905PS0026,905PS0026_2019,NA,NA,0.96085167,0.65234424,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4589,905PS0026,905PS0026_2018,NA,NA,0.91099149,NA,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4590,905PS0026,905PS0026_2018,NA,NA,0.91099149,NA,NA,905,Central San Diego,Open,33.10697,-116.86545,TRUE
4591,905S01953,905S01953_2009,NA,NA,1.07349515,NA,NA,905,Central San Diego,Open,33.08958,-116.9032,TRUE
4592,905S01953,905S01953_2009,NA,NA,1.07349515,NA,NA,905,Central San Diego,Open,33.08958,-116.9032,TRUE
4593,905S02561,905S02561_2011,NA,NA,1.09853885,NA,NA,905,Central San Diego,Open,33.12974,-116.63591,TRUE
4594,905S02561,905S02561_2011,NA,NA,1.09853885,NA,NA,905,Central San Diego,Open,33.12974,-116.63591,TRUE
4595,905S15201,905S15201_2012,NA,NA,0.73641257,NA,0,905,Central San Diego,Open,33.11778,-116.85444,TRUE
4596,905S15201,905S15201_2012,NA,NA,0.73641257,NA,0,905,Central San Diego,Open,33.11778,-116.85444,TRUE
4608,905WE0679,905WE0679_2002,NA,NA,0.79187204,NA,NA,905,Central San Diego,Open,33.13163,-116.6544,TRUE
4609,905WE0679,905WE0679_2005,NA,NA,0.59705826,NA,NA,905,Central San Diego,Open,33.13163,-116.6544,TRUE
4610,905WE0679,905WE0679_2017,NA,NA,1.08652166,NA,NA,905,Central San Diego,Open,33.13163,-116.6544,TRUE
4611,905WE0679,905WE0679_2016,NA,NA,1.1564126,NA,NA,905,Central San Diego,Open,33.13163,-116.6544,TRUE
4612,905WE1018,905WE1018_2002,NA,NA,0.8348007,NA,NA,905,Central San Diego,Open,33.12423,-116.68157,TRUE
4613,905WE1018,905WE1018_2015,NA,NA,0.70484419,NA,NA,905,Central San Diego,Open,33.12423,-116.68157,TRUE
4625,906M21738,906M21738_2017,NA,NA,0.7507808,0.75936091,NA,906,Central San Diego,Urban,32.92288,-117.18625,TRUE
4626,906M21758,906M21758_2017,NA,NA,0.81534291,0.83653223,NA,906,Central San Diego,Urban,32.94264,-117.10754,TRUE
4627,906M21770,906M21770_2018,NA,NA,0.65211479,NA,NA,906,Central San Diego,Urban,32.90376,-117.22665,TRUE
4628,906M21774,906M21774_2019,NA,NA,NA,0.68332302,NA,906,Central San Diego,Urban,32.93392,-117.05882,TRUE
4629,906M23302,906M23302_2015,NA,NA,0.60686513,NA,NA,906,Mission Bay and San Diego River,Urban,32.81736,-117.19986,TRUE
4630,906M23318,906M23318_2015,NA,NA,0.41371016,NA,NA,906,Mission Bay and San Diego River,Urban,32.8249,-117.23035,TRUE
4631,906M23361,906M23361_2019,NA,NA,NA,0.67256473,NA,906,Mission Bay and San Diego River,Urban,32.84373,-117.21115,TRUE
4632,906M23380,906M23380_2019,NA,NA,NA,0.75291359,NA,906,Mission Bay and San Diego River,Urban,32.78855,-117.18675,TRUE
4633,906S02246,906S02246_2010,NA,NA,0.76704095,NA,NA,906,Central San Diego,Open,32.94636,-117.09849,TRUE
4634,906S02246,906S02246_2010,NA,NA,0.76704095,NA,NA,906,Central San Diego,Open,32.94636,-117.09849,TRUE
4635,906S02902,906S02902_2011,NA,NA,0.77588195,0.66254138,0.027567,906,Central San Diego,Urban,32.94907,-117.06443,TRUE
4636,906S02902,906S02902_2011,NA,NA,0.77588195,0.66254138,0.027567,906,Central San Diego,Urban,32.949075,-117.064432,TRUE
4648,907M23325,907M23325_2015,NA,NA,0.51007511,NA,NA,907,Mission Bay and San Diego River,Urban,32.80233,-116.97166,TRUE
4649,907M23327,907M23327_2016,NA,NA,0.62460478,0.91284668,NA,907,Mission Bay and San Diego River,Urban,32.8378,-116.78974,TRUE
4650,907M23330,907M23330_2016,NA,NA,0.96401838,0.99182535,NA,907,Mission Bay and San Diego River,Open,33.00358,-116.70228,TRUE
4651,907M23331,907M23331_2016,NA,NA,0.77045165,0.82832317,NA,907,Mission Bay and San Diego River,Urban,32.84058,-116.90771,TRUE
4652,907M23342,907M23342_2017,NA,NA,NA,0.82081216,0,907,Mission Bay and San Diego River,Open,32.99095,-116.59072,TRUE
4653,907M23343,907M23343_2017,NA,NA,NA,0.69155721,NA,907,Mission Bay and San Diego River,SMC_out,32.83203,-116.77732,TRUE
4654,907M23346,907M23346_2017,NA,NA,NA,0.91348075,NA,907,Mission Bay and San Diego River,Open,33.00467,-116.68435,TRUE
4655,907M23348,907M23348_2016,NA,NA,0.5074023,0.95365978,NA,907,Mission Bay and San Diego River,Urban,32.7862,-117.11484,TRUE
4656,907M23349,907M23349_2018,NA,NA,0.35195437,NA,NA,907,Mission Bay and San Diego River,Urban,32.82495,-117.09258,TRUE
4657,907M23362,907M23362_2017,NA,NA,0.95206972,0.93331496,NA,907,Mission Bay and San Diego River,Open,32.9918,-116.71432,TRUE
4658,907M23367,907M23367_2018,NA,NA,0.91821365,NA,NA,907,Mission Bay and San Diego River,Open,32.96335,-116.66364,TRUE
4659,907M23379,907M23379_2018,NA,NA,0.74355016,NA,NA,907,Mission Bay and San Diego River,Urban,32.80322,-116.92425,TRUE
4660,907M23405,907M23405_2019,NA,NA,NA,0.96238117,NA,907,Mission Bay and San Diego River,Urban,32.86217,-117.00823,TRUE
4662,907S00577,907S00577_2009,NA,NA,1.05912257,NA,NA,907,Mission Bay and San Diego River,Open,33.07673,-116.67502,TRUE
4663,907S00577,907S00577_2009,NA,NA,1.05912257,NA,NA,907,Mission Bay and San Diego River,Open,33.0767,-116.67455,TRUE
4664,907S01418,907S01418_2009,NA,NA,1.2248995,NA,NA,907,Mission Bay and San Diego River,Open,32.99254,-116.71771,TRUE
4665,907S01418,907S01418_2009,NA,NA,1.2248995,NA,NA,907,Mission Bay and San Diego River,Open,32.99254,-116.71771,TRUE
4666,907S01434,907S01434_2009,NA,NA,0.97304935,NA,NA,907,Mission Bay and San Diego River,Open,32.90423,-116.62488,TRUE
4667,907S01434,907S01434_2009,NA,NA,0.97304935,NA,NA,907,Mission Bay and San Diego River,Open,32.90475,-116.62501,TRUE
4668,907S01610,907S01610_2010,NA,NA,1.16846425,NA,NA,907,Mission Bay and San Diego River,Open,32.96675,-116.65275,TRUE
4669,907S01610,907S01610_2010,NA,NA,1.16846425,NA,NA,907,Mission Bay and San Diego River,Open,32.96675,-116.65275,TRUE
4670,907S01610,907S01610_2015,NA,NA,0.9305125,NA,NA,907,Mission Bay and San Diego River,Open,32.96675,-116.65275,TRUE
4671,907S01610,907S01610_2015,NA,NA,0.9305125,NA,NA,907,Mission Bay and San Diego River,Open,32.96675,-116.65275,TRUE
4672,907S02774,907S02774_2010,NA,NA,0.69666282,NA,NA,907,Mission Bay and San Diego River,Urban,32.81182,-116.97323,TRUE
4673,907S02774,907S02774_2010,NA,NA,0.69666282,NA,NA,907,Mission Bay and San Diego River,Urban,32.81182,-116.97323,TRUE
4674,907S03210,907S03210_2011,NA,NA,0.94193415,NA,NA,907,Mission Bay and San Diego River,Open,33.00312,-116.72918,TRUE
4675,907S03210,907S03210_2011,NA,NA,0.94193415,NA,NA,907,Mission Bay and San Diego River,Open,33.00312,-116.72918,TRUE
4676,907S03786,907S03786_2012,NA,NA,1.20608577,NA,NA,907,Mission Bay and San Diego River,Open,32.89421,-116.65844,TRUE
4677,907S03786,907S03786_2012,NA,NA,1.20608577,NA,NA,907,Mission Bay and San Diego River,Open,32.89421,-116.65844,TRUE
4678,907S05514,907S05514_2011,NA,NA,1.10542735,NA,0,907,Mission Bay and San Diego River,Open,32.97974,-116.74246,TRUE
4679,907S05514,907S05514_2011,NA,NA,1.10542735,NA,0,907,Mission Bay and San Diego River,Open,32.97974,-116.74246,TRUE
4680,907S11430,907S11430_2012,NA,NA,0.89175651,0.59890433,0.026998,907,Mission Bay and San Diego River,Urban,32.848374,-116.860048,TRUE
4681,907S11430,907S11430_2012,NA,NA,0.89175651,0.59890433,0.026998,907,Mission Bay and San Diego River,Urban,32.84837,-116.86004,TRUE
4682,907S46499,907S46499_2010,NA,NA,1.06376891,NA,NA,907,Mission Bay and San Diego River,Open,32.96198,-116.75077,TRUE
4683,907S46499,907S46499_2010,NA,NA,1.06376891,NA,NA,907,Mission Bay and San Diego River,Open,32.96198,-116.75077,TRUE
4687,907SDB047,907SDB047_2015,NA,NA,0.70185072,NA,NA,907,Mission Bay and San Diego River,Open,33.00755,-116.66464,TRUE
4723,908M24952,908M24952_2019,NA,NA,NA,0.9123763,NA,908,Southern San Diego,Urban,32.72548,-117.07251,TRUE
4732,909M24925,909M24925_2016,NA,NA,0.83628379,0.96567925,NA,909,Southern San Diego,Open,32.83848,-116.63814,TRUE
4733,909M24937,909M24937_2016,NA,NA,0.87653801,1.1926167,NA,909,Southern San Diego,Open,32.81935,-116.70775,TRUE
4734,909M24951,909M24951_2019,NA,NA,NA,0.75559375,NA,909,Southern San Diego,Open,32.77066,-116.81351,TRUE
4735,909M24953,909M24953_2019,NA,NA,NA,0.9033457,NA,909,Southern San Diego,Open,32.80613,-116.79967,TRUE
4736,909S00282,909S00282_2009,NA,NA,0.9806938,0.83206148,NA,909,Southern San Diego,Open,32.87185,-116.61372,TRUE
4737,909S00282,909S00282_2009,NA,NA,0.9806938,0.83206148,NA,909,Southern San Diego,Open,32.8718,-116.61357,TRUE
4738,909S00282,909S00282_2015,NA,NA,0.82910654,NA,NA,909,Southern San Diego,Open,32.87185,-116.61372,TRUE
4739,909S00282,909S00282_2015,NA,NA,0.82910654,NA,NA,909,Southern San Diego,Open,32.8718,-116.61357,TRUE
4740,909S00282,909S00282_2016,NA,NA,1.00234364,NA,NA,909,Southern San Diego,Open,32.87185,-116.61372,TRUE
4741,909S00282,909S00282_2016,NA,NA,1.00234364,NA,NA,909,Southern San Diego,Open,32.8718,-116.61357,TRUE
4742,909S14218,909S14218_2012,NA,NA,1.00444948,0.40264183,0.005573,909,Southern San Diego,Urban,32.82998,-116.73603,TRUE
4743,909S14218,909S14218_2012,NA,NA,1.00444948,0.40264183,0.005573,909,Southern San Diego,Urban,32.829985,-116.736039,TRUE
4765,909WE0662,909WE0662_2001,NA,NA,1.06106583,NA,NA,909,Southern San Diego,Open,32.89957,-116.58789,TRUE
4766,909WE0662,909WE0662_2004,NA,NA,0.64447657,NA,NA,909,Southern San Diego,Open,32.89957,-116.58789,TRUE
4767,909WE0662,909WE0662_2005,NA,NA,0.63477184,NA,NA,909,Southern San Diego,Open,32.89957,-116.58789,TRUE
4768,909WE0662,909WE0662_2008,NA,NA,1.10615734,NA,NA,909,Southern San Diego,Open,32.89957,-116.58789,TRUE
4769,909WE0662,909WE0662_2015,NA,NA,0.67449452,NA,NA,909,Southern San Diego,Open,32.89957,-116.58789,TRUE
4770,909WE0662,909WE0662_2016,NA,NA,0.67762961,0.92416827,NA,909,Southern San Diego,Open,32.89957,-116.58789,TRUE
4771,909WE0662,909WE0662_2017,NA,NA,0.88985351,0.8602303,NA,909,Southern San Diego,Open,32.89957,-116.58789,TRUE
4772,909WE0662,909WE0662_2018,NA,NA,1.10235748,NA,NA,909,Southern San Diego,Open,32.89957,-116.58789,TRUE
